case_id,vin_fraction,vin_v,ngspice_vout_v,xyce_vout_v,absolute_vout_difference_v,ngspice_supply_current_a,xyce_supply_current_a,absolute_supply_current_difference_a
v100_t075_r0250,0.63,0.063,0.021254766807108774,0.021255719655573487,9.528484647136626e-07,4.6229159326344296e-08,4.622836920018139e-08,7.901261629042645e-13
v100_t075_r0250,0.64,0.064,0.021105175724624593,0.021106115403412153,9.396787875592949e-07,4.637008339680519e-08,4.636930166985498e-08,7.817269502120939e-13
v100_t075_r0250,0.65,0.065,0.020957463759256105,0.020958390403342995,9.266440868897774e-07,4.65094415442871e-08,4.6508668213506754e-08,7.733307803468199e-13
v100_t075_r0250,0.66,0.066,0.020811604660485802,0.02081251840691371,9.13746427907286e-07,4.6647250803906444e-08,4.664648586101203e-08,7.649428944174479e-13
v100_t075_r0250,0.67,0.067,0.020667572460987285,0.02066847344861492,9.009876276340478e-07,4.678352818427592e-08,4.678277161603038e-08,7.565682455417813e-13
v100_t075_r0250,0.68,0.068,0.020525341479911443,0.020526229849179387,8.88369267943584e-07,4.6918290657916077e-08,4.691754244640675e-08,7.48211509328454e-13
v100_t075_r0250,0.6900000000000001,0.069,0.020384886325713465,0.020385762218422164,8.75892708699505e-07,4.705155515221466e-08,4.70508152751196e-08,7.398770950604124e-13
v100_t075_r0250,0.7000000000000001,0.07,0.020246181898545924,0.020247045457646023,8.635591000998033e-07,4.718333854091203e-08,4.718260697175631e-08,7.315691557203447e-13
v100_t075_r0250,0.71,0.071,0.02010920339224268,0.020110054761637224,8.513693945458312e-07,4.7313657636092404e-08,4.731293434449412e-08,7.232915982874247e-13
v100_t075_r0250,0.72,0.072,0.019973926295917366,0.019974765620275163,8.393243577965726e-07,4.744252918065992e-08,4.74418141325662e-08,7.150480937230364e-13
v100_t075_r0250,0.73,0.073,0.019840326395198386,0.019841153819778475,8.274245800882207e-07,4.756996984127961e-08,4.756926299919308e-08,7.068420865329821e-13
v100_t075_r0250,0.74,0.074,0.019708379773122876,0.019709195443609537,8.156704866604803e-07,4.769599620176439e-08,4.769529752495983e-08,6.986768045613003e-13
v100_t075_r0250,0.75,0.07500000000000001,0.019578062810709708,0.019578866873056936,8.040623472281572e-07,4.782062475688857e-08,4.7819934201621085e-08,6.905552674870654e-13
v100_t075_r0250,0.76,0.07600000000000001,0.019449352187231286,0.019450144787517505,7.92600286219497e-07,4.794387190661009e-08,4.794318942631374e-08,6.824802963535083e-13
v100_t075_r0250,0.77,0.07700000000000001,0.019322224880203607,0.01932300616449501,7.812842914046991e-07,4.8065753950683316e-08,4.806507949616136e-08,6.744545219589363e-13
v100_t075_r0250,0.78,0.07800000000000001,0.019196658165111777,0.01919742827933434,7.701142225625957e-07,4.818628708364555e-08,4.818562060325243e-08,6.664803931219222e-13
v100_t075_r0250,0.79,0.07900000000000001,0.019072629614888616,0.019073388704708656,7.590898200397767e-07,4.830548739016029e-08,4.830482882997543e-08,6.585601848604655e-13
v100_t075_r0250,0.8,0.08000000000000002,0.018950117099162778,0.018950865309875428,7.482107126505211e-07,4.842337084070125e-08,4.842272014469477e-08,6.506960064851285e-13
v100_t075_r0250,0.81,0.08100000000000002,0.018829098783291556,0.018829836259716418,7.374764248620214e-07,4.8539953287561536e-08,4.853931039775289e-08,6.42889808646614e-13
v100_t075_r0250,0.8200000000000001,0.08200000000000002,0.018709553127193607,0.018710280013577725,7.268863841183859e-07,4.865525046117301e-08,4.865461531778209e-08,6.351433909193583e-13
v100_t075_r0250,0.8300000000000001,0.08300000000000002,0.01859145888399538,0.018592175323923155,7.164399277760636e-07,4.876927796672118e-08,4.876865050831212e-08,6.274584090608671e-13
v100_t075_r0250,0.84,0.084,0.018474795098504776,0.01847550123481418,7.061363094043593e-07,4.8882051281041654e-08,4.888143144466023e-08,6.198363814240206e-13
v100_t075_r0250,0.85,0.085,0.018359541105524766,0.01836023708022995,6.959747051830945e-07,4.899358574978476e-08,4.8992973471088883e-08,6.122786958789203e-13
v100_t075_r0250,0.86,0.08600000000000001,0.018245676528018957,0.018246362482238238,6.859542192802492e-07,4.9103896584835256e-08,4.910329179821939e-08,6.047866158678513e-13
v100_t075_r0250,0.87,0.08700000000000001,0.018133181275140617,0.018133857349030363,6.760738897465535e-07,4.921299886197456e-08,4.9212401500688014e-08,5.97361286546271e-13
v100_t075_r0250,0.88,0.08800000000000001,0.018022035540135786,0.018022701872829294,6.663326935080205e-07,4.932090751877376e-08,4.9320317515033215e-08,5.900037405466038e-13
v100_t075_r0250,0.89,0.08900000000000001,0.017912219798131127,0.017912876527682867,6.567295517401206e-07,4.942763735270541e-08,4.94270546378015e-08,5.827149039074716e-13
v100_t075_r0250,0.9,0.09000000000000001,0.017803714803815925,0.017804362067149932,6.472633340068312e-07,4.9533203019463546e-08,4.953262752386258e-08,5.754956009639857e-13
v100_t075_r0250,0.91,0.09100000000000001,0.017696501589027528,0.01769713952189062,6.379328630935766e-07,4.9637619031480666e-08,4.9637050684920594e-08,5.683465600718365e-13
v100_t075_r0250,0.92,0.09200000000000001,0.017590561460248847,0.01759119019716802,6.287369191740333e-07,4.974089975663207e-08,4.974033848821386e-08,5.612684182130352e-13
v100_t075_r0250,0.93,0.09300000000000001,0.017485875996026336,0.017486495670269993,6.196742436577474e-07,4.9843059417117226e-08,4.9842505155391353e-08,5.542617258729707e-13
v100_t075_r0250,0.9400000000000001,0.09400000000000001,0.017382427044315907,0.017383037787858848,6.107435429406061e-07,4.9944112088509004e-08,4.9943564761557556e-08,5.47326951447628e-13
v100_t075_r0250,0.9500000000000001,0.09500000000000001,0.017280196719764378,0.017280798663256384,6.01943492006124e-07,5.0044071698962086e-08,5.004353123447606e-08,5.404644860280007e-13
v100_t075_r0250,0.96,0.096,0.017179167400933126,0.017179760673670903,5.932727377769287e-07,5.0142952028571016e-08,5.0142418353923903e-08,5.336746471124776e-13
v100_t075_r0250,0.97,0.097,0.017079321727470568,0.017079906457372857,5.847299022893049e-07,5.024076670887084e-08,5.024023975118787e-08,5.269576829677392e-13
v100_t075_r0250,0.98,0.098,0.016980642597239515,0.016981218910825064,5.763135855485491e-07,5.033752922247139e-08,5.0337008908695e-08,5.203137763940833e-13
v100_t075_r0250,0.99,0.099,0.016883113163405267,0.016883681185773596,5.680223683288133e-07,5.0433252902818345e-08,5.0432739159770086e-08,5.13743048259141e-13
v100_t075_r0250,1.0,0.1,0.01678671683148975,0.016787276686304687,5.598548149382543e-07,5.052795093407331e-08,5.0527443688512225e-08,5.072455610845318e-13
v100_t075_r0500,0.0,0.0,0.05415082739380082,0.05415082739380501,4.191091917959966e-15,4.064075095452903e-08,4.0640750954527847e-08,1.1845226371759356e-21
v100_t075_r0500,0.01,0.001,0.0537964060381745,0.053796952917312686,5.468791381829652e-07,4.109078196772677e-08,4.109122791112421e-08,4.4594339743678696e-13
v100_t075_r0500,0.02,0.002,0.05344364019570779,0.05344421058675994,5.703910521473454e-07,4.154213225168569e-08,4.154253511150754e-08,4.0285982185015324e-13
v100_t075_r0500,0.03,0.003,0.05309205886605566,0.05309265733979237,5.984737367070725e-07,4.199422316710112e-08,4.199457977393352e-08,3.566068324038491e-13
v100_t075_r0500,0.04,0.004,0.05274172317304535,0.05274234923476082,6.260617154696391e-07,4.244695853935232e-08,4.2447268772540194e-08,3.102331878721515e-13
v100_t075_r0500,0.05,0.005000000000000001,0.05239268821834064,0.05239334139621674,6.531778761059703e-07,4.290024498212483e-08,4.290050874510195e-08,2.6376297712430905e-13
v100_t075_r0500,0.06,0.006,0.05204500816724057,0.05204568796443101,6.797971904351496e-07,4.33539889506458e-08,4.335420620058949e-08,2.172499436927584e-13
v100_t075_r0500,0.07,0.007000000000000001,0.05169873615064381,0.05169944204661112,7.0589596731091e-07,4.380809687935276e-08,4.3808267626916004e-08,1.7074756324238416e-13
v100_t075_r0500,0.08,0.008,0.05135392421851002,0.051354655669957394,7.314514473763523e-07,4.426247528937072e-08,4.426259959854436e-08,1.243091736430157e-13
v100_t075_r0500,0.09,0.009,0.05101062329481944,0.05101137973669108,7.564418716410337e-07,4.471703089581881e-08,4.471710888362997e-08,7.798781116119617e-14
v100_t075_r0500,0.1,0.010000000000000002,0.05066888313463773,0.050669663981177844,7.808465401146214e-07,4.517167071432631e-08,4.517170255037905e-08,3.1836052740000777e-14
v100_t075_r0500,0.11,0.011000000000000001,0.05032875228339656,0.05032955692926378,8.046458672208989e-07,4.562630216644426e-08,4.5626288072304096e-08,1.4094140166045482e-14
v100_t075_r0500,0.12,0.012,0.04999027803849746,0.04999110585992914,8.278214316814747e-07,4.608083318363994e-08,4.6080773432066435e-08,5.975157350765038e-14
v100_t075_r0500,0.13,0.013000000000000001,0.04965350641333411,0.049654356769355416,8.503560213063421e-07,4.653517230957217e-08,4.6535067223603924e-08,1.0508596824286296e-13
v100_t075_r0500,0.14,0.014000000000000002,0.04931848210381973,0.049319354337492634,8.722336729063973e-07,4.698922880035396e-08,4.698907875225142e-08,1.50048102539347e-13
v100_t075_r0500,0.15,0.015,0.04898524845749323,0.04898614189719927,8.934397060372801e-07,4.744291272252103e-08,4.7442718132573236e-08,1.9458994779596095e-13
v100_t075_r0500,0.16,0.016,0.04865384744526791,0.048654761406019764,9.139607518512949e-07,4.789613504843847e-08,4.7895896383640294e-08,2.386647981726244e-13
v100_t075_r0500,0.17,0.017,0.04832431963587394,0.048325253420649396,9.33784775454527e-07,4.834880774889139e-08,4.834852552149927e-08,2.8222739211969367e-13
v100_t075_r0500,0.18,0.018,0.04799670417303435,0.04799765707412752,9.529010931708104e-07,4.88008438826222e-08,4.88005186485958e-08,3.252340264031549e-13
v100_t075_r0500,0.19,0.019000000000000003,0.04767103875540274,0.04767201005578636,9.713003836231415e-07,4.925215768259309e-08,4.9251790039931697e-08,3.6764266139478993e-13
v100_t075_r0500,0.2,0.020000000000000004,0.04734735961927895,0.04734834859397213,9.88974693173772e-07,4.970266463877101e-08,4.9702255225754036e-08,4.094130169721876e-13
v100_t075_r0500,0.21,0.021,0.04702570152410679,0.04702670744154242,1.005917435632775e-06,5.015228157725061e-08,5.015183107059074e-08,4.505066598690167e-13
v100_t075_r0500,0.22,0.022000000000000002,0.046706097740747625,0.04670711986413426,1.0221233866375412e-06,5.060092673554966e-08,5.060043584846917e-08,4.908870804903262e-13
v100_t075_r0500,0.23,0.023000000000000003,0.0463885800425116,0.04638961763118413,1.0375886725297323e-06,5.104851983393201e-08,5.104798931417124e-08,5.305197607744426e-13
v100_t075_r0500,0.24,0.024,0.04607317869891766,0.0460742310096715,1.0523107538407128e-06,5.1494982142632414e-08,5.1494412770400795e-08,5.693722316191571e-13
v100_t075_r0500,0.25,0.025,0.04575992247214353,0.04576098876054783,1.0662884043013965e-06,5.194023654487796e-08,5.1939629130757765e-08,6.074141201964565e-13
v100_t075_r0500,0.26,0.026000000000000002,0.04544883861611694,0.04544991813780187,1.0795216849324163e-06,5.2384207595621866e-08,5.238356297843387e-08,6.446171879962136e-13
v100_t075_r0500,0.27,0.027000000000000003,0.04513995287818965,0.04514104489010298,1.09201191333258e-06,5.28268215759236e-08,5.2826140620565213e-08,6.809553583878458e-13
v100_t075_r0500,0.28,0.028000000000000004,0.04483328950332796,0.04483439326495764,1.1037616296782904e-06,5.326800654293144e-08,5.32672901381966e-08,7.164047348447579e-13
v100_t075_r0500,0.29,0.028999999999999998,0.0445288712407447,0.04452998601530298,1.1147745582820723e-06,5.3707692375440897e-08,5.3706941431831356e-08,7.509436095404032e-13
v100_t075_r0500,0.3,0.03,0.04422671935289063,0.04422784440845646,1.1250555658273709e-06,5.4145810815022467e-08,5.4145026262559416e-08,7.845524630504985e-13
v100_t075_r0500,0.31,0.031,0.04392685362671676,0.043927988237333675,1.134610616917997e-06,5.458229550272976e-08,5.458147828877443e-08,8.172139553334467e-13
v100_t075_r0500,0.32,0.032,0.04362929238711282,0.04363043583383912,1.143446726296904e-06,5.501708201141658e-08,5.501623309850883e-08,8.489129077507388e-13
v100_t075_r0500,0.33,0.033,0.04333405251242208,0.043335204084331135,1.1515719090526844e-06,5.545010787370806e-08,5.544922823742999e-08,8.796362780728648e-13
v100_t075_r0500,0.34,0.034,0.04304114945192847,0.04304230844705713,1.1589951286611333e-06,5.588131260568669e-08,5.5880403232559554e-08,9.093731271340088e-13
v100_t075_r0500,0.35000000000000003,0.035,0.04275059724520786,0.042751762971451494,1.1657262436320925e-06,5.631063772636801e-08,5.630969961178918e-08,9.381145788295943e-13
v100_t075_r0500,0.36,0.036,0.042462408543232744,0.042463580319185054,1.1717759523105498e-06,5.6738026773055925e-08,5.6737060919281754e-08,9.658537741713647e-13
v100_t075_r0500,0.37,0.037,0.04217659463111724,0.04217777178685448,1.1771557372405872e-06,5.7163425312677455e-08,5.7162432726859094e-08,9.925858183610584e-13
v100_t075_r0500,0.38,0.038000000000000006,0.041893165452387186,0.041894347330195855,1.1818778086689075e-06,5.7586780949211194e-08,5.758576264148747e-08,1.0183077237215647e-12
v100_t075_r0500,0.39,0.03900000000000001,0.041612129634660246,0.041613315589707614,1.1859550473683478e-06,5.8008043327330684e-08,5.800700030898397e-08,1.0430183467120827e-12
v100_t075_r0500,0.4,0.04000000000000001,0.04133349451661924,0.04133468391756755,1.1894009483079393e-06,5.8427164132396686e-08,5.842609741407517e-08,1.0667183215154443e-12
v100_t075_r0500,0.41000000000000003,0.04100000000000001,0.04105726617616396,0.04105845840572757,1.1922295636082603e-06,5.884409708693587e-08,5.8843007676946195e-08,1.089409989674823e-12
v100_t075_r0500,0.42,0.042,0.04078344945962565,0.040784643915072305,1.1944554466555846e-06,5.925879794375505e-08,5.925768684642872e-08,1.111097326329075e-12
v100_t075_r0500,0.43,0.043000000000000003,0.04051204801193109,0.040513244105527986,1.1960935968960418e-06,5.96712244758418e-08,5.967009268997719e-08,1.1317858646084317e-12
v100_t075_r0500,0.44,0.044000000000000004,0.04024306430760505,0.040244261467010364,1.1971594053167278e-06,6.008133646320862e-08,6.008018498059187e-08,1.151482616747939e-12
v100_t075_r0500,0.45,0.045000000000000005,0.039976499682501034,0.039977697351102626,1.19766860159215e-06,6.048909567684254e-08,6.048792548084746e-08,1.1701959950817821e-12
v100_t075_r0500,0.46,0.046000000000000006,0.03971235436615455,0.03971355200335657,1.1976372020217063e-06,6.089446585992204e-08,6.089327792419143e-08,1.1879357306156268e-12
v100_t075_r0500,0.47000000000000003,0.04700000000000001,0.03945062751465462,0.03945182459611462,1.1970814599998603e-06,6.129741270646683e-08,6.129620799367487e-08,1.204712791962919e-12
v100_t075_r0500,0.48,0.048,0.03919131724393423,0.039192513261751286,1.196017817055306e-06,6.169790383758639e-08,6.169668329828304e-08,1.220539303354742e-12
v100_t075_r0500,0.49,0.049,0.038934420663382485,0.038935615126239116,1.1944628566309956e-06,6.209590877549241e-08,6.209467334702898e-08,1.2354284634305338e-12
v100_t075_r0500,0.5,0.05,0.038679933909686666,0.03868112634294599,1.192433259321335e-06,6.249139891544028e-08,6.249014952097612e-08,1.249394464161151e-12
v100_t075_r0500,0.51,0.051000000000000004,0.03842785218081507,0.03842904212657532,1.1899457602534969e-06,6.288434749576235e-08,6.288308504335136e-08,1.2624524109895447e-12
v100_t075_r0500,0.52,0.052000000000000005,0.038178169770056725,0.03817935678716535,1.1870171086267312e-06,6.327472956615424e-08,6.327345494791053e-08,1.2746182437125883e-12
v100_t075_r0500,0.53,0.053000000000000005,0.037930880100038415,0.037932063764067915,1.1836640294998757e-06,6.366252195437185e-08,6.366123604571204e-08,1.2859086598113619e-12
v100_t075_r0500,0.54,0.054000000000000006,0.03768597575664288,0.03768715565983038,1.1799031875009414e-06,6.404770323149422e-08,6.404640689045561e-08,1.2963410386152328e-12
v100_t075_r0500,0.55,0.05500000000000001,0.037443448522758126,0.03744462427391098,1.1757511528542874e-06,6.443025367590196e-08,6.44289477425342e-08,1.3059333677688087e-12
v100_t075_r0500,0.56,0.05600000000000001,0.037203289411791,0.037204460636160855,1.1712243698572267e-06,6.481015523611868e-08,6.480884053194652e-08,1.3147041721605786e-12
v100_t075_r0500,0.5700000000000001,0.05700000000000001,0.03696548870088326,0.03696665504001028,1.1663391270219647e-06,6.518739149265643e-08,6.518606882021164e-08,1.322672444783849e-12
v100_t075_r0500,0.58,0.057999999999999996,0.036730035963772896,0.03673119707530318,1.161111530284531e-06,6.55619476190021e-08,6.556061776142112e-08,1.3298575809858113e-12
v100_t075_r0500,0.59,0.059,0.03649692010324785,0.03649807566072502,1.1555574771712762e-06,6.593381034187589e-08,6.593247406256237e-08,1.3362793135239374e-12
v100_t075_r0500,0.6,0.06,0.036266129383143504,0.03626727907577796,1.1496926344556346e-06,6.630296790088802e-08,6.630162594323529e-08,1.341957652731043e-12
v100_t075_r0500,0.61,0.061,0.0360376514598397,0.03603879499225629,1.1435324165920413e-06,6.666941000771421e-08,6.666806309488658e-08,1.3469128276332628e-12
v100_t075_r0500,0.62,0.062,0.03581147341321734,0.03581261050518433,1.1370919669878576e-06,6.703312780490317e-08,6.703177663967249e-08,1.351165230681151e-12
v100_t075_r0500,0.63,0.063,0.03558758177703827,0.03558871216317935,1.1303861410794092e-06,6.739411382442676e-08,6.73927590890613e-08,1.3547353654586313e-12
v100_t075_r0500,0.64,0.064,0.03536596256871655,0.03536708599820798,1.1234294914341802e-06,6.775236194607349e-08,6.775100430227662e-08,1.3576437968668717e-12
v100_t075_r0500,0.65,0.065,0.035146601318452944,0.03514771755470647,1.1162362535260817e-06,6.81078673557835e-08,6.810650744467916e-08,1.3599111043389495e-12
v100_t075_r0500,0.66,0.066,0.034929483097707,0.03493059191804227,1.1088203352715986e-06,6.846062650401594e-08,6.845926494617771e-08,1.3615578382308889e-12
v100_t075_r0500,0.67,0.067,0.034714592546986674,0.03471569374229324,1.1011953065659386e-06,6.881063706423308e-08,6.880927445975411e-08,1.3626044789655564e-12
v100_t075_r0500,0.68,0.068,0.034501913902936394,0.0345030072773273,1.0933743909077864e-06,6.915789789158132e-08,6.915653482018291e-08,1.3630713984132525e-12
