mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008,4.2000000000000004e-06,8.0,42.00000000000001,0.0035694152889859192,8470497342219784.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008,4.8e-06,8.0,48.0,0.0037137227814898915,8517912383656145.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008,5.4e-06,8.0,54.0,0.0037614832598708114,8533663403908772.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008500000000000001,3e-06,8.5,30.0,0.003170400769628526,8168663443532194.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008500000000000001,3.6000000000000003e-06,8.5,36.0,0.0035419261389824934,8286904877202813.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008500000000000001,4.2000000000000004e-06,8.5,42.00000000000001,0.003801856109910439,8370646152677333.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008500000000000001,4.8e-06,8.5,48.0,0.003955645781167691,8420590256908182.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0008500000000000001,5.4e-06,8.5,54.0,0.004006548625846342,8437186808315871.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0009000000000000001,3e-06,9.0,30.0,0.0033651121169046925,8058544639450853.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0009000000000000001,3.6000000000000003e-06,9.0,36.0,0.0037595290677867516,8182434325522917.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0009000000000000001,4.2000000000000004e-06,9.0,42.00000000000001,0.00403554337473854,8270263806954741.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0009000000000000001,4.8e-06,9.0,48.0,0.004198876282199221,8322680712103759.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0009000000000000001,5.4e-06,9.0,54.0,0.004252942249626066,8340104679884745.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00095,3e-06,9.5,30.0,0.0035714278044663202,7951436460629671.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00095,3.6000000000000003e-06,9.5,36.0,0.003990618477288362,8081420287509808.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00095,4.2000000000000004e-06,9.5,42.00000000000001,0.004283996071092174,8173653673347291.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00095,4.8e-06,9.5,48.0,0.004457613642345617,8228731447453473.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00095,5.4e-06,9.5,54.0,0.004515085574746838,8247045272354444.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.001,3e-06,10.0,30.0,0.01,1e+16
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.001,3.6000000000000003e-06,10.0,36.0,0.01,1e+16
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.001,4.2000000000000004e-06,10.0,42.00000000000001,0.01,1e+16
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.001,4.8e-06,10.0,48.0,0.01,1e+16
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.001,5.4e-06,10.0,54.0,0.01,1e+16
